perm,run,tag,regime_id,cycle,phase,null_beta1_birth_area,n_edges,n_nodes
17,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,27,hot,0.3606513020777038,25528,8393
18,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,27,hot,0.36604942050534695,25528,8393
19,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,27,hot,0.36261635058531033,25528,8393
20,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,27,hot,0.3621032776358478,25528,8393
21,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,27,hot,0.3605463801438572,25528,8393
22,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,27,hot,0.3635407095566878,25528,8393
23,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,27,hot,0.36129760198852634,25528,8393
24,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,27,hot,0.3625106847596713,25528,8393
0,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,cold,0.251124218782458,3179,2341
1,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,cold,0.2524056653233385,3179,2341
2,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,cold,0.24756093261893597,3179,2341
3,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,cold,0.2571668681535272,3179,2341
4,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,cold,0.2476945804176781,3179,2341
5,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,cold,0.253498432618936,3179,2341
6,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,cold,0.2500078665812001,3179,2341
7,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,cold,0.25314465903403033,3179,2341
8,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,cold,0.2533392345057285,3179,2341
9,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,cold,0.2507861684679926,3179,2341
10,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,cold,0.24950177381390454,3179,2341
11,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,cold,0.25018671878245796,3179,2341
12,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,cold,0.24639446249314984,3179,2341
13,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,cold,0.25019064960006804,3179,2341
14,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,cold,0.24866352695855864,3179,2341
15,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,cold,0.24982704897113722,3179,2341
16,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,cold,0.25020932098371584,3179,2341
17,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,cold,0.25077634142396743,3179,2341
18,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,cold,0.24898585400258377,3179,2341
19,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,cold,0.25118416375101144,3179,2341
20,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,cold,0.2452437156378039,3179,2341
21,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,cold,0.2566411212981813,3179,2341
22,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,cold,0.24994792161264667,3179,2341
23,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,cold,0.2500530709837159,3179,2341
24,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,cold,0.24308962758748942,3179,2341
0,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,hot,0.36447304289732496,25825,8445
1,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,hot,0.3642832231816796,25825,8445
2,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,hot,0.36310990142758004,25825,8445
3,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,hot,0.36403917359947563,25825,8445
4,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,hot,0.3630207068238391,25825,8445
5,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,hot,0.362162853153571,25825,8445
6,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,hot,0.3629685200033098,25825,8445
7,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,hot,0.3636547184735093,25825,8445
8,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,hot,0.3646818189057094,25825,8445
9,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,hot,0.3624438133385517,25825,8445
10,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,hot,0.3638812971061852,25825,8445
11,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,hot,0.36561709432175893,25825,8445
12,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,hot,0.362765116541341,25825,8445
13,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,hot,0.36343797772051417,25825,8445
14,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,hot,0.36335561634668245,25825,8445
15,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,hot,0.36787601001026854,25825,8445
16,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,hot,0.36336811257789114,25825,8445
17,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,hot,0.3656050686491708,25825,8445
18,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,hot,0.36458806647526887,25825,8445
19,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,hot,0.364062657250765,25825,8445
20,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,hot,0.3643691698911533,25825,8445
21,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,hot,0.36358096086205133,25825,8445
22,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,hot,0.3628365632383844,25825,8445
23,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,hot,0.3617043705219851,25825,8445
24,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,28,hot,0.3630992316766233,25825,8445
0,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,cold,0.24728812388700577,2927,2229
1,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,cold,0.24607844794252778,2927,2229
2,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,cold,0.24486974275136036,2927,2229
3,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,cold,0.25233812401489025,2927,2229
4,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,cold,0.24731794740286211,2927,2229
5,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,cold,0.24771229340267115,2927,2229
6,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,cold,0.2548686832412425,2927,2229
7,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,cold,0.2472160469709705,2927,2229
8,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,cold,0.2500223433438601,2927,2229
9,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,cold,0.25156823858689925,2927,2229
10,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,cold,0.2493685706850835,2927,2229
11,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,cold,0.2526957785497772,2927,2229
12,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,cold,0.2482298786903887,2927,2229
13,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,cold,0.24797499896039504,2927,2229
14,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,cold,0.2519544928603973,2927,2229
15,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,cold,0.24823031587688948,2927,2229
16,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,cold,0.24722277983244867,2927,2229
17,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,cold,0.25585400300430683,2927,2229
18,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,cold,0.2487599275694256,2927,2229
19,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,cold,0.2501369702132939,2927,2229
20,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,cold,0.25463247499528835,2927,2229
21,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,cold,0.25662479723598386,2927,2229
22,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,cold,0.24677482268203943,2927,2229
23,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,cold,0.24646903055174935,2927,2229
24,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,cold,0.25242677426471805,2927,2229
0,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,hot,0.3597776062213756,25041,8318
1,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,hot,0.360696014598067,25041,8318
2,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,hot,0.3599273426958512,25041,8318
3,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,hot,0.35801690519634577,25041,8318
4,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,hot,0.36049441857161746,25041,8318
5,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,hot,0.36013047496974526,25041,8318
6,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,hot,0.359668029652639,25041,8318
7,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,hot,0.3607877042716341,25041,8318
8,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,hot,0.36174424253435633,25041,8318
9,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,hot,0.3587456815649961,25041,8318
10,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,hot,0.35914374497924184,25041,8318
11,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,hot,0.357278987624298,25041,8318
12,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,hot,0.3576485708306484,25041,8318
13,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,hot,0.35988648852083716,25041,8318
14,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,hot,0.35871140060962536,25041,8318
15,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,hot,0.3588501127413663,25041,8318
16,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,hot,0.36034679041707207,25041,8318
17,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,hot,0.36090482715933364,25041,8318
18,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,hot,0.3629362600900065,25041,8318
19,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,hot,0.35965481696519,25041,8318
20,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,hot,0.3598261933562785,25041,8318
21,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,hot,0.35682001617560766,25041,8318
22,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,hot,0.3599551742623154,25041,8318
23,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,hot,0.3596947912962363,25041,8318
24,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,29,hot,0.36102059211167337,25041,8318
0,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,cold,0.24489226056576002,3038,2331
1,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,cold,0.24290253492762104,3038,2331
2,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,cold,0.2441035987631663,3038,2331
3,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,cold,0.25380714019077893,3038,2331
4,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,cold,0.24702244848929159,3038,2331
5,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,cold,0.2416358845887958,3038,2331
6,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,cold,0.24514616700292535,3038,2331
7,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,cold,0.25255764761678945,3038,2331
8,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,cold,0.2497487542252007,3038,2331
9,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,cold,0.24697330935443265,3038,2331
10,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,cold,0.25141450476892524,3038,2331
11,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,cold,0.2514431376281755,3038,2331
12,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,cold,0.24342905368749895,3038,2331
13,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,cold,0.2472365687343716,3038,2331
14,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,cold,0.25242488866825685,3038,2331
15,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,cold,0.24972022285115264,3038,2331
16,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,cold,0.24790253492762104,3038,2331
17,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,cold,0.24994072712546533,3038,2331
18,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,cold,0.25307251709550643,3038,2331
19,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,cold,0.24785380173357052,3038,2331
20,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,cold,0.24943183573517264,3038,2331
21,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,cold,0.24427604241858208,3038,2331
22,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,cold,0.24583766687302427,3038,2331
23,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,cold,0.24452214403368527,3038,2331
24,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,cold,0.24330118283374386,3038,2331
0,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,hot,0.37169264473810604,26990,8558
1,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,hot,0.3708887763643599,26990,8558
2,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,hot,0.3713445171737131,26990,8558
3,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,hot,0.3740925267245756,26990,8558
4,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,hot,0.37066090595968326,26990,8558
5,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,hot,0.37302105032042043,26990,8558
6,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,hot,0.3720003609018429,26990,8558
7,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,hot,0.3730627530086589,26990,8558
8,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,hot,0.37251437843920243,26990,8558
9,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,hot,0.3705007259204369,26990,8558
10,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,hot,0.373072043143551,26990,8558
11,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,hot,0.37211881766909555,26990,8558
12,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,hot,0.3735045380319185,26990,8558
13,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,hot,0.37238376627831976,26990,8558
14,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,hot,0.37142974352640895,26990,8558
15,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,hot,0.37295258326129016,26990,8558
16,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,hot,0.3732488383900759,26990,8558
17,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,hot,0.37356101436746114,26990,8558
18,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,hot,0.372770139832311,26990,8558
19,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,hot,0.37082215086520387,26990,8558
20,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,hot,0.37244400806883204,26990,8558
21,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,hot,0.3725634885348483,26990,8558
22,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,hot,0.3724948773894309,26990,8558
23,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,hot,0.37107690914330405,26990,8558
24,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,30,hot,0.3718011993468088,26990,8558
0,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,cold,0.26932743000803305,5795,3017
1,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,cold,0.27658211597393706,5795,3017
2,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,cold,0.272829326708518,5795,3017
3,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,cold,0.27542649727767693,5795,3017
4,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,cold,0.2753156555889441,5795,3017
5,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,cold,0.27651818601053224,5795,3017
6,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,cold,0.275279499271072,5795,3017
7,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,cold,0.2791748088423433,5795,3017
8,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,cold,0.2748966037904257,5795,3017
9,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,cold,0.2735327496950403,5795,3017
10,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,cold,0.2735814465502365,5795,3017
11,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,cold,0.27623806938204754,5795,3017
12,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,cold,0.2760050876201244,5795,3017
13,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,cold,0.2754009699205617,5795,3017
14,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,cold,0.2733306655559192,5795,3017
15,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,cold,0.2746198491565261,5795,3017
16,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,cold,0.27862364255749605,5795,3017
17,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,cold,0.2719288551367111,5795,3017
18,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,cold,0.2712779372824373,5795,3017
19,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,cold,0.270392252536372,5795,3017
20,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,cold,0.27580603076373805,5795,3017
21,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,cold,0.27383984409865814,5795,3017
22,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,cold,0.2751332822587843,5795,3017
23,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,cold,0.2786307012585165,5795,3017
24,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,cold,0.2733914566659724,5795,3017
0,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,hot,0.48609041871372316,47295,9679
1,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,hot,0.4864514316488184,47295,9679
2,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,hot,0.4860888691307561,47295,9679
3,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,hot,0.4858409573128224,47295,9679
4,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,hot,0.4859482151410326,47295,9679
5,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,hot,0.4858668684052483,47295,9679
6,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,hot,0.48664171151919255,47295,9679
7,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,hot,0.48515589580222374,47295,9679
8,R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,1,hot,0.485788620835398,47295,9679
