predictor,permutation,null_mutual_information_bits,observed_mutual_information_bits
giant-component change,70,0.013960928140973007,0.11116873591847197
giant-component change,71,0.0063441766279560274,0.11116873591847197
giant-component change,72,0.013592291446027112,0.11116873591847197
giant-component change,73,0.008355540756289975,0.11116873591847197
giant-component change,74,0.020572439129069277,0.11116873591847197
giant-component change,75,0.020572439129069277,0.11116873591847197
giant-component change,76,0.01728556445772176,0.11116873591847197
giant-component change,77,0.01728556445772176,0.11116873591847197
giant-component change,78,0.00814118825613057,0.11116873591847197
giant-component change,79,0.017925103945649192,0.11116873591847197
giant-component change,80,0.04740206863433928,0.11116873591847197
giant-component change,81,0.02685512764708098,0.11116873591847197
giant-component change,82,0.010152552384464518,0.11116873591847197
giant-component change,83,0.03761260884118514,0.11116873591847197
giant-component change,84,0.01728556445772176,0.11116873591847197
giant-component change,85,0.040259944024605226,0.11116873591847197
giant-component change,86,0.08265186136847459,0.11116873591847197
giant-component change,87,0.027705451202326523,0.11116873591847197
giant-component change,88,0.010152552384464518,0.11116873591847197
giant-component change,89,0.027705451202326523,0.11116873591847197
giant-component change,90,0.0,0.11116873591847197
giant-component change,91,0.025058116018906434,0.11116873591847197
giant-component change,92,0.015274200329387814,0.11116873591847197
giant-component change,93,0.02947142058505457,0.11116873591847197
giant-component change,94,0.01728556445772176,0.11116873591847197
giant-component change,95,0.05739055132514632,0.11116873591847197
giant-component change,96,0.011270843074738978,0.11116873591847197
giant-component change,97,0.026031681523491973,0.11116873591847197
giant-component change,98,0.026031681523491973,0.11116873591847197
giant-component change,99,0.014485364884086598,0.11116873591847197
giant-component change,100,0.010152552384464518,0.11116873591847197
giant-component change,101,0.004022728256667894,0.11116873591847197
giant-component change,102,0.004022728256667894,0.11116873591847197
giant-component change,103,0.019082576085896304,0.11116873591847197
giant-component change,104,0.015274200329387814,0.11116873591847197
giant-component change,105,0.013592291446027112,0.11116873591847197
giant-component change,106,0.007831104013176384,0.11116873591847197
giant-component change,107,0.02490525162869136,0.11116873591847197
giant-component change,108,0.015274200329387814,0.11116873591847197
giant-component change,109,0.00814118825613057,0.11116873591847197
giant-component change,110,0.013960928140973007,0.11116873591847197
giant-component change,111,0.002011364128333947,0.11116873591847197
giant-component change,112,0.02490525162869136,0.11116873591847197
giant-component change,113,0.004022728256667894,0.11116873591847197
giant-component change,114,0.038451552313533185,0.11116873591847197
giant-component change,115,0.02423466989531743,0.11116873591847197
giant-component change,116,0.007831104013176384,0.11116873591847197
giant-component change,117,0.026031681523491973,0.11116873591847197
giant-component change,118,0.008355540756289975,0.11116873591847197
giant-component change,119,0.03398813972033822,0.11116873591847197
giant-component change,120,0.0063441766279560274,0.11116873591847197
giant-component change,121,0.011270843074738978,0.11116873591847197
giant-component change,122,0.01728556445772176,0.11116873591847197
giant-component change,123,0.015603655574361058,0.11116873591847197
giant-component change,124,0.03230623083697752,0.11116873591847197
giant-component change,125,0.019082576085896304,0.11116873591847197
giant-component change,126,0.015274200329387814,0.11116873591847197
giant-component change,127,0.0063441766279560274,0.11116873591847197
giant-component change,128,0.038451552313533185,0.11116873591847197
giant-component change,129,0.015274200329387814,0.11116873591847197
giant-component change,130,0.010152552384464518,0.11116873591847197
giant-component change,131,0.013960928140973007,0.11116873591847197
giant-component change,132,0.01728556445772176,0.11116873591847197
giant-component change,133,0.029840057280000463,0.11116873591847197
giant-component change,134,0.02685512764708098,0.11116873591847197
giant-component change,135,0.01728556445772176,0.11116873591847197
giant-component change,136,0.004022728256667894,0.11116873591847197
giant-component change,137,0.020572439129069277,0.11116873591847197
giant-component change,138,0.002011364128333947,0.11116873591847197
giant-component change,139,0.026031681523491973,0.11116873591847197
giant-component change,140,0.04624685266084822,0.11116873591847197
giant-component change,141,0.013592291446027112,0.11116873591847197
giant-component change,142,0.033279796341563056,0.11116873591847197
giant-component change,143,0.010152552384464518,0.11116873591847197
giant-component change,144,0.046542632542616924,0.11116873591847197
giant-component change,145,0.020572439129069277,0.11116873591847197
giant-component change,146,0.02685512764708098,0.11116873591847197
giant-component change,147,0.013592291446027112,0.11116873591847197
giant-component change,148,0.027828693151666518,0.11116873591847197
giant-component change,149,0.051368500605771514,0.11116873591847197
giant-component change,150,0.020572439129069277,0.11116873591847197
giant-component change,151,0.015603655574361058,0.11116873591847197
giant-component change,152,0.010152552384464518,0.11116873591847197
giant-component change,153,0.005819739884842436,0.11116873591847197
giant-component change,154,0.020725303519284356,0.11116873591847197
giant-component change,155,0.023415388585518383,0.11116873591847197
giant-component change,156,0.00814118825613057,0.11116873591847197
giant-component change,157,0.015603655574361058,0.11116873591847197
giant-component change,158,0.013592291446027112,0.11116873591847197
giant-component change,159,0.038451552313533185,0.11116873591847197
giant-component change,160,0.03895692327504644,0.11116873591847197
giant-component change,161,0.031318540240275944,0.11116873591847197
giant-component change,162,0.013960928140973007,0.11116873591847197
giant-component change,163,0.047381576014964975,0.11116873591847197
giant-component change,164,0.0063441766279560274,0.11116873591847197
giant-component change,165,0.005819739884842436,0.11116873591847197
giant-component change,166,0.048185359976004975,0.11116873591847197
giant-component change,167,0.022893887500357413,0.11116873591847197
giant-component change,168,0.008355540756289975,0.11116873591847197
giant-component change,169,0.015274200329387814,0.11116873591847197
giant-component change,170,0.03895692327504644,0.11116873591847197
giant-component change,171,0.013960928140973007,0.11116873591847197
giant-component change,172,0.022893887500357413,0.11116873591847197
giant-component change,173,0.04560505700616474,0.11116873591847197
giant-component change,174,0.03761260884118514,0.11116873591847197
giant-component change,175,0.002011364128333947,0.11116873591847197
giant-component change,176,0.004022728256667894,0.11116873591847197
giant-component change,177,0.026031681523491973,0.11116873591847197
giant-component change,178,0.024533679275792846,0.11116873591847197
giant-component change,179,0.020725303519284356,0.11116873591847197
giant-component change,180,0.031482784713388515,0.11116873591847197
giant-component change,181,0.013960928140973007,0.11116873591847197
giant-component change,182,0.020725303519284356,0.11116873591847197
giant-component change,183,0.01728556445772176,0.11116873591847197
giant-component change,184,0.004022728256667894,0.11116873591847197
giant-component change,185,0.007831104013176384,0.11116873591847197
giant-component change,186,0.007831104013176384,0.11116873591847197
giant-component change,187,0.017925103945649192,0.11116873591847197
giant-component change,188,0.040784380767718814,0.11116873591847197
giant-component change,189,0.0480324955857899,0.11116873591847197
giant-component change,190,0.036451568268096736,0.11116873591847197
giant-component change,191,0.0,0.11116873591847197
giant-component change,192,0.05698712917245754,0.11116873591847197
giant-component change,193,0.025694087073992573,0.11116873591847197
giant-component change,194,0.01347718870121327,0.11116873591847197
giant-component change,195,0.03761260884118514,0.11116873591847197
giant-component change,196,0.024533679275792846,0.11116873591847197
giant-component change,197,0.0063441766279560274,0.11116873591847197
giant-component change,198,0.040784380767718814,0.11116873591847197
giant-component change,199,0.01628237651226114,0.11116873591847197
giant-component change,200,0.019082576085896304,0.11116873591847197
giant-component change,201,0.01347718870121327,0.11116873591847197
giant-component change,202,0.013592291446027112,0.11116873591847197
giant-component change,203,0.007831104013176384,0.11116873591847197
giant-component change,204,0.0063441766279560274,0.11116873591847197
giant-component change,205,0.013592291446027112,0.11116873591847197
giant-component change,206,0.014485364884086598,0.11116873591847197
giant-component change,207,0.007831104013176384,0.11116873591847197
giant-component change,208,0.010152552384464518,0.11116873591847197
giant-component change,209,0.004022728256667894,0.11116873591847197
giant-component change,210,0.014485364884086598,0.11116873591847197
giant-component change,211,0.0063441766279560274,0.11116873591847197
giant-component change,212,0.008355540756289975,0.11116873591847197
giant-component change,213,0.010152552384464518,0.11116873591847197
giant-component change,214,0.010152552384464518,0.11116873591847197
giant-component change,215,0.01628237651226114,0.11116873591847197
giant-component change,216,0.008355540756289975,0.11116873591847197
giant-component change,217,0.020725303519284356,0.11116873591847197
giant-component change,218,0.01347718870121327,0.11116873591847197
giant-component change,219,0.020725303519284356,0.11116873591847197
giant-component change,220,0.06613666839091653,0.11116873591847197
giant-component change,221,0.020572439129069277,0.11116873591847197
giant-component change,222,0.020572439129069277,0.11116873591847197
giant-component change,223,0.05285317182423582,0.11116873591847197
giant-component change,224,0.005819739884842436,0.11116873591847197
giant-component change,225,0.0063441766279560274,0.11116873591847197
giant-component change,226,0.026031681523491973,0.11116873591847197
giant-component change,227,0.01728556445772176,0.11116873591847197
giant-component change,228,0.033279796341563056,0.11116873591847197
giant-component change,229,0.03383527533012314,0.11116873591847197
giant-component change,230,0.011270843074738978,0.11116873591847197
giant-component change,231,0.013960928140973007,0.11116873591847197
giant-component change,232,0.025058116018906434,0.11116873591847197
giant-component change,233,0.042581392395893355,0.11116873591847197
giant-component change,234,0.005819739884842436,0.11116873591847197
giant-component change,235,0.05871502881700353,0.11116873591847197
giant-component change,236,0.05612769308073519,0.11116873591847197
giant-component change,237,0.04396232957277669,0.11116873591847197
giant-component change,238,0.040259944024605226,0.11116873591847197
giant-component change,239,0.04941343276267322,0.11116873591847197
giant-component change,240,0.026031681523491973,0.11116873591847197
giant-component change,241,0.029840057280000463,0.11116873591847197
giant-component change,242,0.027828693151666518,0.11116873591847197
giant-component change,243,0.05337986473410546,0.11116873591847197
giant-component change,244,0.015274200329387814,0.11116873591847197
giant-component change,245,0.002011364128333947,0.11116873591847197
giant-component change,246,0.01728556445772176,0.11116873591847197
giant-component change,247,0.010152552384464518,0.11116873591847197
giant-component change,248,0.018713939390950406,0.11116873591847197
giant-component change,249,0.015274200329387814,0.11116873591847197
giant-component change,250,0.010152552384464518,0.11116873591847197
giant-component change,251,0.007831104013176384,0.11116873591847197
giant-component change,252,0.019082576085896304,0.11116873591847197
giant-component change,253,0.022893887500357413,0.11116873591847197
giant-component change,254,0.027705451202326523,0.11116873591847197
giant-component change,255,0.03596988140779709,0.11116873591847197
giant-component change,256,0.04777070532928517,0.11116873591847197
giant-component change,257,0.0063441766279560274,0.11116873591847197
giant-component change,258,0.029840057280000463,0.11116873591847197
giant-component change,259,0.004022728256667894,0.11116873591847197
giant-component change,260,0.020572439129069277,0.11116873591847197
giant-component change,261,0.02947142058505457,0.11116873591847197
giant-component change,262,0.04941343276267322,0.11116873591847197
giant-component change,263,0.011270843074738978,0.11116873591847197
giant-component change,264,0.02685512764708098,0.11116873591847197
giant-component change,265,0.0471976693793034,0.11116873591847197
giant-component change,266,0.025694087073992573,0.11116873591847197
giant-component change,267,0.002011364128333947,0.11116873591847197
giant-component change,268,0.01728556445772176,0.11116873591847197
giant-component change,269,0.03230623083697752,0.11116873591847197
giant-component change,270,0.010152552384464518,0.11116873591847197
giant-component change,271,0.00814118825613057,0.11116873591847197
giant-component change,272,0.031318540240275944,0.11116873591847197
